UF;município;código IBGE;nome do fundo;CNPJ;nome do estabelecimento;código CNES;CNPJ;código da emenda parlamentar;valor por emenda;valor por parlamentar;valor;funcional programático;numero da proposta;numero da portaria;data
PR;CURITIBA;;FUNDO ESTADUAL DE SAUDE DO PARANA - FUNSAUDE;;;;;28740012;100.000,00;;100.000,00;100.000,00;1030251182E900041;36000611976202400;3825.;14/05/2024
PR;CURITIBA;;FUNDO MUNICIPAL DA SAUDE;;;;;40560001;100.000,00;;100.000,00;100.000,00;1030251182E900041;36000611822202400;3825.;14/05/2024
RN;NATAL;;FUNDO MUNICIPAL DE SAUDE;;;;;44430010;41.000,00;;41.000,00;41.000,00;1030251182E900024;36000611851202400;3825.;14/05/2024
RN;NATAL;;FUNDO MUNICIPAL DE SAUDE;;;;;44430010;159.000,00;;159.000,00;159.000,00;1030251182E900024;36000611854202400;3825.;14/05/2024
SP;APIAI;;FUNDO MUNICIPAL DE SAUDE;;;;;44510019;500.000,00;;500.000,00;500.000,00;1030251182E900035;36000611907202400;3825.;14/05/2024
SP;GETULINA;;FUNDO MUNICIPAL DE SAUDE;;;;;31340006;52.233,00;;52.233,00;52.233,00;1030251182E900035;36000611998202400;3825.;14/05/2024
SP;GETULINA;;FUNDO MUNICIPAL DE SAUDE;;;;;31340006;47.767,00;;47.767,00;47.767,00;1030251182E900035;36000611999202400;3825.;14/05/2024
SP;JANDIRA;;FUNDO MUNICIPAL DE SAUDE DE JANDIRA;;;;;41190002;141.922,00;;141.922,00;141.922,00;1030251182E900035;36000611890202400;3825.;14/05/2024
SP;SAO PAULO;;FUNDO ESTADUAL DE SAUDE - FUNDES;;;;;44510019;500.000,00;;500.000,00;500.000,00;1030251182E900035;36000612002202400;3825.;14/05/2024
SP;SAO PAULO;;FUNDO ESTADUAL DE SAUDE - FUNDES;;;;;44510019;100.000,00;;100.000,00;100.000,00;1030251182E900035;36000612003202400;3825.;14/05/2024
TOTAL;14 PROPOSTAS;;2.341.922,00;;;;;;;;;;;;3825.;14/05/2024
MG;PARAGUACU;;FUNDO MUNICIPAL DE SAUDE DE PARAGUACU;;;;;71140002;200.000,00;;200.000,00;1030151192E890031;36000610600202400;3765.;08/05/2024
MG;SANTANA DA VARGEM;;FUNDO MUNICIPAL DE SAUDE DE SANTANA DA VARGEM;;;;;71140002;150.000,00;;150.000,00;1030151192E890031;36000610477202400;3765.;08/05/2024
MG;SEM-PEIXE;;FUNDO MUNICIPAL DE SAUDE - SEM PEIXE;;;;;71140002;150.000,00;;150.000,00;1030151192E890031;36000610689202400;3765.;08/05/2024
PE;ANGELIM;;FUNDO MUNICIPAL DE SAUDE DE ANGELIM;;;;;71180016;300.000,00;;300.000,00;1030151192E890026;36000610592202400;3765.;08/05/2024
PE;SALOA;;FUNDO MUNICIPAL DE SAUDE DE SALOA;;;;;71180016;900.000,00;;900.000,00;1030151192E890026;36000610801202400;3765.;08/05/2024
PE;SAO JOAO;;FUNDO MUNICIPAL DE SAUDE;;;;;71180016;500.000,00;;500.000,00;1030151192E890026;36000610430202400;3765.;08/05/2024
SC;GUARACIABA;;FUNDO MUNICIPAL DE SAUDE DE GUARACIABA/SC;;;;;71260001;100.000,00;;100.000,00;1030151192E890042;36000610681202400;3765.;08/05/2024
SC;SAO JOAO BATISTA;;FUNDO MUNICIPAL DE SAUDE DE SAO JOAO BATISTA;;;;;71260001;200.000,00;;200.000,00;1030151192E890042;36000610725202400;3765.;08/05/2024
SC;SAO PEDRO DE ALCANTARA;;FUNDO MUNICIPAL DE SAUDE DE SAO PEDRO DE ALCANTARA;;;;;71260001;300.000,00;;300.000,00;1030151192E890042;36000610727202400;3765.;08/05/2024
TOTAL;9 PROPOSTAS;;;;;;;;;;;;2.800.000,00;3765.;08/05/2024
RS;CAXIAS DO SUL;;FUNDO MUNICIPAL DE SAUDE DE CAXIAS DO SUL;;;;;50410002;500.000,00;;500.000,00;500.000,00;1030251182E900001;36000611810202400;3827.;14/05/2024
RS;GRAMADO;;FUNDO MUNICIPAL DA SAUDE - FMS;;;;;50410002;200.000,00;;200.000,00;200.000,00;1030251182E900001;36000611969202400;3827.;14/05/2024
RS;SANTO ANGELO;;FUNDO MUNICIPAL DE SAUDE - MUNICIPIO DE SANTO ANGELO - RS;;;;;50410002;200.000,00;;200.000,00;200.000,00;1030251182E900001;36000611601202400;3827.;14/05/2024
RS;SAO FRANCISCO DE PAULA;;FUNDO MUNICIPAL DE SAUDE;;;;;50410002;945.288,00;;945.288,00;945.288,00;1030251182E900001;36000611749202400;3827.;14/05/2024
TOTAL;4 PROPOSTAS;;1.845.288,00;;;;;;;;;;;;3827.;14/05/2024
CE;PINDORETAMA;;FUNDO MUNICIPAL DE SAUDE;;;;;71070001;200.000,00;;200.000,00;200.000,00;1030251182E900023;36000610974202400;3802.;14/05/2024
MG;FRUTAL;;FUNDO MUNICIPAL DE SAUDE;;;;;71140001;150.000,00;;150.000,00;150.000,00;1030251182E900031;36000611175202400;3802.;14/05/2024
MG;PATROCINIO;;FUNDO MUNICIPAL DE SAUDE;;;;;71140001;86.000,00;;86.000,00;86.000,00;1030251182E900031;36000610953202400;3802.;14/05/2024
TOTAL;3 PROPOSTAS;;436.000,00;;;;;;;;;;;;3802.;14/05/2024
RJ;NITERÓI;330330;;;;;;;;;;;172620;3934.;23/05/2024
BA;SAO FELIX;;FUNDO MUNICIPAL DE SAUDE DE SAO FELIX;;;;;71060006;1.500.000,00;;1.500.000,00;1.500.000,00;1030251182E900029;36000611975202400;3826.;14/05/2024
PR;CURITIBA;;FUNDO ESTADUAL DE SAUDE DO PARANA - FUNSAUDE;;;;;71170010;500.000,00;;500.000,00;500.000,00;1030251182E900041;36000611868202400;3826.;14/05/2024
RS;CANOAS;;FUNDO MUNICIPAL DE SAUDE DE CANOAS;;;;;71220015;200.000,00;;200.000,00;200.000,00;1030251182E900043;36000611858202400;3826.;14/05/2024
TOTAL;3 PROPOSTAS;;2.200.000,00;;;;;;;;;;;;3826.;14/05/2024
RS;FLORES DA CUNHA;;FUNDO MUNICIPAL DE SAUDE - FMS;;;;;50410002;200.000,00;;200.000,00;200.000,00;1030251182E900001;36000611186202400;3803.;14/05/2024
TOTAL;1 PROPOSTAS;;200.000,00;;;;;;;;;;;;3803.;14/05/2024
RS;CATUIPE;;FUNDO MUNICIPAL DE SAUDE DE CATUIPE;;;;;50410004;500.000,00;;500.000,00;1030151192E890001;36000610819202400;3812.;14/05/2024
RS;JULIO DE CASTILHOS;;FUNDO MUNICIPAL DE SAUDE;;;;;50410004;500.000,00;;500.000,00;1030151192E890001;36000611318202400;3812.;14/05/2024
RS;PARAISO DO SUL;;FUNDO MUNICIPAL DE SAUDE;;;;;50410004;150.000,00;;150.000,00;1030151192E890001;36000611283202400;3812.;14/05/2024
RS;PORTO XAVIER;;FUNDO MUNICIPAL DE SAUDE DE PORTO XAVIER;;;;;50410004;102.500,00;;102.500,00;1030151192E890001;36000610912202400;3812.;14/05/2024
RS;RODEIO BONITO;;FUNDO MUNICIPAL DE SAUDE DE RODEIO BONITO;;;;;50410004;100.000,00;;100.000,00;1030151192E890001;36000610975202400;3812.;14/05/2024
RS;RONDA ALTA;;FUNDO MUNICIPAL DE SAUDE DE RONDA ALTA;;;;;50410004;365.655,00;;365.655,00;1030151192E890001;36000611086202400;3812.;14/05/2024
RS;SAO JOSE DO NORTE;;FUNDO MUNICIPAL DE SAUDE;;;;;50410004;200.000,00;;200.000,00;1030151192E890001;36000610886202400;3812.;14/05/2024
TOTAL;7 PROPOSTAS;;;;;;;;;;;;1.918.155,00;3812.;14/05/2024
AC;MARECHAL THAUMATURGO;;FUNDO MUNICIPAL DE SAUDE;;;;;29140001;219.013,00;;219.013,00;1030151192E890012;36000610881202400;3811.;14/05/2024
GO;MOIPORA;;FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE MOIPORA GOIAS;;;;;40830001;170.671,00;;170.671,00;1030151192E890052;36000611499202400;3811.;14/05/2024
GO;SANTA BARBARA DE GOIAS;;FUNDO MUNICIPAL DE SAUDE DE SANTA BARBARA DE GOIAS;;;;;40830001;91.857,00;;91.857,00;1030151192E890052;36000610978202400;3811.;14/05/2024
MG;MATOZINHOS;;FUNDO MUNICIPAL DE SAUDE;;;;;44460018;200.000,00;;200.000,00;1030151192E890031;36000610926202400;3811.;14/05/2024
MG;URUCANIA;;FUNDO MUNICIPAL DE SAUDE DE URUCANIA;;;;;41480010;300.000,00;;300.000,00;1030151192E890031;36000611123202400;3811.;14/05/2024
PE;IGARASSU;;FUNDO MUNICIPAL DE SAUDE DE IGARASSU;;;;;43230014;2.000.000,00;;2.000.000,00;1030151192E891638;36000611447202400;3811.;14/05/2024
PE;IGARASSU;;FUNDO MUNICIPAL DE SAUDE DE IGARASSU;;;;;27240008;200.000,00;;200.000,00;1030151192E890026;36000611450202400;3811.;14/05/2024
PR;AGUDOS DO SUL;;FUNDO MUNICIPAL DE SAUDE DE AGUDOS DO SUL;;;;;43810001;500.000,00;;500.000,00;1030151192E890041;36000610979202400;3811.;14/05/2024
PR;GUAPIRAMA;;FUNDO MUNICIPAL DE SAUDE;;;;;43130003;233.595,00;;233.595,00;1030151192E890041;36000610838202400;3811.;14/05/2024
PR;GUARATUBA;;FUNDO MUNICIPAL DE SAUDE DE GUARATUBA;;;;;40660014;189.000,00;;189.000,00;1030151192E890041;36000611241202400;3811.;14/05/2024
PR;IGUARACU;;FUNDO MUNICIPAL DE SAUDE;;;;;40660014;49.523,00;;49.523,00;1030151192E890041;36000611102202400;3811.;14/05/2024
PR;PAICANDU;;FUNDO MUNICIPAL DE SAUDE DE PAICANDU;;;;;40660014;200.000,00;;200.000,00;1030151192E890041;36000611115202400;3811.;14/05/2024
PR;PINHAL DE SAO BENTO;;FUNDO MUNICIPAL DE SAUDE;;;;;40660014;83.889,00;;83.889,00;1030151192E890041;36000610963202400;3811.;14/05/2024
PR;PONTAL DO PARANA;;FUNDO MUNICIPAL DE SAUDE DE PONTAL DO PARANA;;;;;40660014;100.000,00;;100.000,00;1030151192E890041;36000611444202400;3811.;14/05/2024
PR;SENGES;;FUNDO MUNICIPAL DE SAUDE;;;;;43130003;300.000,00;;300.000,00;1030151192E890041;36000611382202400;3811.;14/05/2024
PR;TAMARANA;;FUNDO MUNICIPAL DE SAUDE - TAMARANA;;;;;43130003;300.000,00;;300.000,00;1030151192E890041;36000611001202400;3811.;14/05/2024
PR;TERRA BOA;;FUNDO MUNICIPAL DE SAUDE DE TERRA BOA;;;;;40660014;150.000,00;;150.000,00;1030151192E890041;36000611083202400;3811.;14/05/2024
RN;TAIPU;;FUNDO MUNICIPAL DE SAUDE;;;;;41420002;518.712,00;;518.712,00;1030151192E890024;36000610995202400;3811.;14/05/2024
SC;BALNEARIO ARROIO DO SILVA;;FUNDO MUNICIPAL DE SAUDE;;;;;39290002;130.000,00;;130.000,00;1030151192E890042;36000611051202400;3811.;14/05/2024
SC;GUABIRUBA;;FUNDO MUNICIPAL DE SAUDE DE GUABIRUBA;;;;;42510001;100.000,00;;100.000,00;1030151192E890042;36000611581202400;3811.;14/05/2024
SC;HERVAL D'OESTE;;FUNDO MUNICIPAL DE SAUDE DE HERVAL D OESTE;;;;;42510001;300.000,00;;300.000,00;1030151192E890042;36000611323202400;3811.;14/05/2024
SC;JUPIA;;FUNDO MUNICIPAL DE SAUDE DE JUPIA SC;;;;;42510001;150.000,00;;150.000,00;1030151192E890042;36000611247202400;3811.;14/05/2024
SC;LAJEADO GRANDE;;FUNDO MUNICIPAL DE SAUDE DE LAJEADO GRANDE;;;;;42510001;100.000,00;;100.000,00;1030151192E890042;36000611000202400;3811.;14/05/2024
SC;NOVA ITABERABA;;FUNDO MUNICIPAL DE SAUDE DE NOVA ITABERABA;;;;;42510001;129.850,00;;129.850,00;1030151192E890042;36000611132202400;3811.;14/05/2024
SC;PAINEL;;FUNDO MUNICIPAL DE SAUDE DE PAINEL;;;;;42510001;100.000,00;;100.000,00;1030151192E890042;36000611291202400;3811.;14/05/2024
SC;PALHOCA;;FUNDO MUNICIPAL DE SAUDE;;;;;42510001;400.000,00;;400.000,00;1030151192E890042;36000611460202400;3811.;14/05/2024
SC;PONTE ALTA;;FUNDO MUNICIPAL DE SAUDE DE PONTE ALTA;;;;;44480004;200.000,00;;200.000,00;1030151192E890042;36000611108202400;3811.;14/05/2024
SC;PONTE ALTA;;FUNDO MUNICIPAL DE SAUDE DE PONTE ALTA;;;;;40620001;150.000,00;;150.000,00;1030151192E890042;36000611109202400;3811.;14/05/2024
SC;TIGRINHOS;;FUNDO MUNICIPAL DE SAUDE DE TIGRINHOS;;;;;42510001;150.000,00;;150.000,00;1030151192E890042;36000610997202400;3811.;14/05/2024
SP;IBIRAREMA;;FUNDO MUNICIPAL DE SAUDE;;;;;30520005;100.000,00;;100.000,00;1030151192E890035;36000610817202400;3811.;14/05/2024
SP;JANDIRA;;FUNDO MUNICIPAL DE SAUDE DE JANDIRA;;;;;41190004;400.000,00;;400.000,00;1030151192E890035;36000610936202400;3811.;14/05/2024
SP;MIGUELOPOLIS;;FUNDO MUNICIPAL DE SAUDE DE MIGUELOPOLIS;;;;;3746000537460005;50.000,00100.000,00;;150.000,00;1030151192E8900351030151192E890035;36000611546202400;3811.;14/05/2024
SP;PITANGUEIRAS;;FUNDO MUNICIPAL DE SAUDE DE PITANGUEIRAS;;;;;30520005;100.000,00;;100.000,00;1030151192E890035;36000611313202400;3811.;14/05/2024
SP;RIOLANDIA;;FUNDO MUNICIPAL DE SAUDE DE RIOLANDIA;;;;;44290004;87.740,00;;87.740,00;1030151192E890035;36000610947202400;3811.;14/05/2024
SP;SUZANO;;FUNDO MUNICIPAL DE SAUDE DE SUZANO;;;;;15810010;1.000.000,00;;1.000.000,00;1030151192E890035;36000611070202400;3811.;14/05/2024
SP;TAQUARIVAI;;FUNDO MUNICIPAL DE SAUDE DE TAQUARIVAI;;;;;44790016;200.000,00;;200.000,00;1030151192E890035;36000611423202400;3811.;14/05/2024
TOTAL;36 PROPOSTAS;;;;;;;;;;;;9.753.850,00;3811.;14/05/2024
BA;SALVADOR;;FUNDO ESTADUAL DE SAUDE DO ESTADO DA BAHIA;;;;;71060006;300.000,00;;300.000,00;300.000,00;1030251182E900029;36000611688202400;3814.;14/05/2024
BA;SALVADOR;;FUNDO ESTADUAL DE SAUDE DO ESTADO DA BAHIA;;;;;71060006;1.000.000,00;;1.000.000,00;1.000.000,00;1030251182E900029;36000611754202400;3814.;14/05/2024
MA;TUTOIA;;FUNDO MUNICIPAL DE SAUDE;;;;;71110001;1.162.240,00;;1.162.240,00;1.162.240,00;1030251182E900021;36000611750202400;3814.;14/05/2024
PB;JOAO PESSOA;;FUNDO ESTADUAL DE SAUDE DO ESTADO DA PARAIBA - FESEP;;;;;71160001;600.000,00;;600.000,00;600.000,00;1030251182E900025;36000611577202400;3814.;14/05/2024
TOTAL;4 PROPOSTAS;;3.062.240,00;;;;;;;;;;;;3814.;14/05/2024
BA;SALVADOR;;FUNDO ESTADUAL DE SAUDE DO ESTADO DA BAHIA;;;;;30910006;200.000,00;;200.000,00;200.000,00;1030251182E900029;36000611512202400;3805.;14/05/2024
MG;SAO SEBASTIAO DO PARAISO;;FUNDO MUNICIPAL DE SAUDE DE SAO SEBASTIAO DO PARAISO;;;;;27690002;150.000,00;;150.000,00;150.000,00;1030251182E900031;36000611275202400;3805.;14/05/2024
PR;LONDRINA;;FUNDO MUNICIPAL DE SAUDE;;;;;40110004;350.000,00;;350.000,00;350.000,00;1030251182E900041;36000611465202400;3805.;14/05/2024
PR;LONDRINA;;FUNDO MUNICIPAL DE SAUDE;;;;;40110004;200.000,00;;200.000,00;200.000,00;1030251182E900041;36000611468202400;3805.;14/05/2024
PR;LONDRINA;;FUNDO MUNICIPAL DE SAUDE;;;;;40110004;200.000,00;;200.000,00;200.000,00;1030251182E900041;36000611470202400;3805.;14/05/2024
PR;LONDRINA;;FUNDO MUNICIPAL DE SAUDE;;;;;40110004;200.000,00;;200.000,00;200.000,00;1030251182E900041;36000611478202400;3805.;14/05/2024
RS;PORTO ALEGRE;;FUNDO ESTADUAL DE SAUDE;;;;;28580001;150.000,00;;150.000,00;150.000,00;1030251182E900043;36000611344202400;3805.;14/05/2024
RS;PROGRESSO;;FUNDO MUNICIPAL DA SAUDE PROGRESSO;;;;;40730004;200.000,00;;200.000,00;200.000,00;1030251182E900043;36000611525202400;3805.;14/05/2024
SP;FERRAZ DE VASCONCELOS;;FUNDO MUNICIPAL DE SAUDE;;;;;39050008;300.000,00;;300.000,00;300.000,00;1030251182E900035;36000611315202400;3805.;14/05/2024
SP;ITAQUAQUECETUBA;;FUNDO MUNICIPAL DE SAUDE DE ITAQUAQUECETUBA;;;;;44020018;2.785.793,00;;2.785.793,00;2.785.793,00;1030251182E900035;36000611456202400;3805.;14/05/2024
SP;OSASCO;;FUNDO MUNICIPAL DE SAUDE DE OSASCO;;;;;44290002;4.000.000,00;;4.000.000,00;4.000.000,00;1030251182E900035;36000611412202400;3805.;14/05/2024
TOTAL;11 PROPOSTAS;;8.735.793,00;;;;;;;;;;;;3805.;14/05/2024
PI;OEIRAS;;FUNDO MUNICIPAL DE SAUDE DE OEIRAS -PI;;;;;71190013;485.789,00;;485.789,00;485.789,00;1030251182E900022;36000611300202400;3806.;14/05/2024
TOTAL;1 PROPOSTAS;;485.789,00;;;;;;;;;;;;3806.;14/05/2024
RS;ARROIO DO MEIO;;FUNDO MUNICIPAL DE SAUDE ARROIO DO MEIO;;;;;50410002;200.000,00;;200.000,00;200.000,00;1030251182E900001;36000611280202400;3807.;14/05/2024
RS;CACHOEIRA DO SUL;;FUNDO MUNICIPAL DE SAUDE;;;;;50410002;300.000,00;;300.000,00;300.000,00;1030251182E900001;36000611504202400;3807.;14/05/2024
RS;GRAVATAI;;FUNDO MUNICIPAL DE SAUDE DE GRAVATAI;;;;;50410002;300.000,00;;300.000,00;300.000,00;1030251182E900001;36000611394202400;3807.;14/05/2024
RS;PORTO ALEGRE;;FUNDO ESTADUAL DE SAUDE;;;;;504100025041000250410002;200.000,00950.000,001.000.000,00;;2.150.000,00;200.000,00950.000,001.000.000,00;1030251182E9000011030251182E9000011030251182E900001;36000611288202400;3807.;14/05/2024
RS;PORTO ALEGRE;;FUNDO ESTADUAL DE SAUDE;;;;;50410002504100025041000250410002;200.000,00200.000,00300.000,001.000.000,00;;1.700.000,00;200.000,00200.000,00300.000,001.000.000,00;1030251182E9000011030251182E9000011030251182E9000011030251182E900001;36000611298202400;3807.;14/05/2024
RS;PORTO ALEGRE;;FUNDO ESTADUAL DE SAUDE;;;;;5041000250410002;100.000,00200.000,00;;300.000,00;100.000,00200.000,00;1030251182E9000011030251182E900001;36000611302202400;3807.;14/05/2024
RS;PORTO ALEGRE;;FUNDO ESTADUAL DE SAUDE;;;;;50410002;500.000,00;;500.000,00;500.000,00;1030251182E900001;36000611311202400;3807.;14/05/2024
RS;PORTO ALEGRE;;FUNDO ESTADUAL DE SAUDE;;;;;5041000250410002;60.000,00240.000,00;;300.000,00;60.000,00240.000,00;1030251182E9000011030251182E900001;36000611339202400;3807.;14/05/2024
RS;PORTO ALEGRE;;FUNDO ESTADUAL DE SAUDE;;;;;5041000250410002504100025041000250410002;400.000,00400.000,00400.000,00400.000,00400.000,00;;2.000.000,00;400.000,00400.000,00400.000,00400.000,00400.000,00;1030251182E9000011030251182E9000011030251182E9000011030251182E9000011030251182E900001;36000611417202400;3807.;14/05/2024
RS;PORTO ALEGRE;;FUNDO ESTADUAL DE SAUDE;;;;;50410002504100025041000250410002;150.000,00200.000,00200.000,00200.000,00;;750.000,00;150.000,00200.000,00200.000,00200.000,00;1030251182E9000011030251182E9000011030251182E9000011030251182E900001;36000611426202400;3807.;14/05/2024
RS;PROGRESSO;;FUNDO MUNICIPAL DA SAUDE PROGRESSO;;;;;50410002;100.000,00;;100.000,00;100.000,00;1030251182E900001;36000611524202400;3807.;14/05/2024
RS;SANTA CRUZ DO SUL;;FUNDO MUNICIPAL DE SAUDE;;;;;50410002;400.000,00;;400.000,00;400.000,00;1030251182E900001;36000611262202400;3807.;14/05/2024
RS;SAO BORJA;;FUNDO MUNICIPAL DE SAUDE - FMS;;;;;50410002;100.000,00;;100.000,00;100.000,00;1030251182E900001;36000611232202400;3807.;14/05/2024
TOTAL;13 PROPOSTAS;;9.100.000,00;;;;;;;;;;;;3807.;14/05/2024
MG;SANTO ANTONIO DO MONTE;;FUNDO MUNICIPAL DE SAUDE DE SANTO ANTONIO DO MONTE;;;;;27640019;100.000,00;;100.000,00;100.000,00;1030251182E900031;36000611543202400;3813.;14/05/2024
SP;ARARAQUARA;;FUNDO MUNICIPAL DE SAUDE;;;;;43500001;300.000,00;;300.000,00;300.000,00;1030251182E900035;36000611594202400;3813.;14/05/2024
SP;SANTO ANASTACIO;;FUNDO MUNICIPAL DE SAUDE DE SANTO ANASTACIO;;;;;44510019;400.000,00;;400.000,00;400.000,00;1030251182E900035;36000611717202400;3813.;14/05/2024
TOTAL;3 PROPOSTAS;;800.000,00;;;;;;;;;;;;3813.;14/05/2024
AL;MACEIO;;FUNDO ESTADUAL DE SAUDE;;;;;44100001;286.659,00;;286.659,00;286.659,00;1030251182E900027;36000610925202400;3801.;14/05/2024
GO;GOIANIA;;FUNDO ESTADUAL DE SAUDE;;;;;29690003;6.229.047,00;;6.229.047,00;6.229.047,00;1030251182E900052;36000611194202400;3801.;14/05/2024
GO;GOIANIA;;FUNDO MUNICIPAL DE SAUDE;;;;;43880002;100.000,00;;100.000,00;100.000,00;1030251182E900052;36000611031202400;3801.;14/05/2024
MG;SERRANIA;;FUNDO MUNICIPAL DE SAUDE DE SERRANIA;;;;;41000002;217.406,00;;217.406,00;217.406,00;1030251182E900031;36000611036202400;3801.;14/05/2024
MG;SERRANIA;;FUNDO MUNICIPAL DE SAUDE DE SERRANIA;;;;;41000002;145.423,00;;145.423,00;145.423,00;1030251182E900031;36000611038202400;3801.;14/05/2024
PE;SALGUEIRO;;FUNDO MUNICIPAL DE SAUDE;;;;;44470002;61.585,00;;61.585,00;61.585,00;1030251182E900026;36000611221202400;3801.;14/05/2024
PE;SAO CAITANO;;FUNDO MUNICIPAL DE SAUDE DE SAO CAITANO;;;;;39850005;1.378.857,00;;1.378.857,00;1.378.857,00;1030251182E900026;36000610932202400;3801.;14/05/2024
RS;CAXIAS DO SUL;;FUNDO MUNICIPAL DE SAUDE DE CAXIAS DO SUL;;;;;40330006;150.000,00;;150.000,00;150.000,00;1030251182E900043;36000611069202400;3801.;14/05/2024
RS;PORTO ALEGRE;;FUNDO MUNICIPAL DE SAUDE;;;;;42950007;300.000,00;;300.000,00;300.000,00;1030251182E900043;36000611188202400;3801.;14/05/2024
SE;ARACAJU;;FUNDO ESTADUAL DE SAUDE;;;;;41010001;300.000,00;;300.000,00;300.000,00;1030251182E900028;36000611145202400;3801.;14/05/2024
SP;JANDIRA;;FUNDO MUNICIPAL DE SAUDE DE JANDIRA;;;;;41190002;91.679,00;;91.679,00;91.679,00;1030251182E900035;36000610939202400;3801.;14/05/2024
SP;SAO PAULO;;FUNDO ESTADUAL DE SAUDE - FUNDES;;;;;23760006;200.000,00;;200.000,00;200.000,00;1030251182E900035;36000610959202400;3801.;14/05/2024
SP;SAO PAULO;;FUNDO ESTADUAL DE SAUDE - FUNDES;;;;;38990022;500.000,00;;500.000,00;500.000,00;1030251182E900035;36000611154202400;3801.;14/05/2024
SP;SUD MENNUCCI;;FUNDO MUNICIPAL DE SAUDE;;;;;41190002;100.000,00;;100.000,00;100.000,00;1030251182E900035;36000610935202400;3801.;14/05/2024
SP;TABATINGA;;FUNDO MUNICIPAL DE SAUDE DE TABATINGA;;;;;4451001944510019;210.000,00290.000,00;;500.000,00;210.000,00290.000,00;1030251182E9000351030251182E900035;36000611024202400;3801.;14/05/2024
TOTAL;15 PROPOSTAS;;10.560.656,00;;;;;;;;;;;;3801.;14/05/2024
AL;COITE DO NOIA;;FUNDO MUNICIPAL DE SAUDE DE COITE DO NOIA;;;;;71030009;550.000,00;;550.000,00;1030151192E890027;36000610862202400;3810.;14/05/2024
GO;MATRINCHA;;FUNDO MUNICIPAL DE SAUDE DE MATRINCHA;;;;;71100007;300.000,00;;300.000,00;1030151192E890052;36000610996202400;3810.;14/05/2024
PB;TRIUNFO;;FUNDO MUNICIPAL DE SAUDE DE TRIUNFO;;;;;71160002;150.000,00;;150.000,00;1030151192E890025;36000611553202400;3810.;14/05/2024
PE;BREJINHO;;FUNDO MUNICIPAL DE SAUDE;;;;;71180016;43.575,00;;43.575,00;1030151192E890026;36000610845202400;3810.;14/05/2024
SC;GOVERNADOR CELSO RAMOS;;FUNDO MUNICIPAL DE SAUDE DE GOV CELSO RAMOS;;;;;71260001;91.000,00;;91.000,00;1030151192E890042;36000611190202400;3810.;14/05/2024
SC;PONTE ALTA;;FUNDO MUNICIPAL DE SAUDE DE PONTE ALTA;;;;;71260001;300.000,00;;300.000,00;1030151192E890042;36000611107202400;3810.;14/05/2024
SC;SALTO VELOSO;;FUNDO MUNICIPAL DE SAUDE DE SALTO VELOSO;;;;;71260001;250.000,00;;250.000,00;1030151192E890042;36000610941202400;3810.;14/05/2024
TOTAL;7 PROPOSTAS;;;;;;;;;;;;1.684.575,00;3810.;14/05/2024
AC;Assis Brasil;1200054;;;;;;;;;;;;3732.;07/05/2024
AC;Bujari;1200138;;;;;;;;;;;;3732.;07/05/2024
AC;Cruzeiro do Sul;1200203;;;;;;;;;;;;3732.;07/05/2024
AC;Feijó;1200302;;;;;;;;;;;;3732.;07/05/2024
AC;Jordão;1200328;;;;;;;;;;;;3732.;07/05/2024
AC;Manoel Urbano;1200344;;;;;;;;;;;;3732.;07/05/2024
AL;Arapiraca;2700300;;;;;;;;;;;;3732.;07/05/2024
AL;Barra de Santo Antônio;2700508;;;;;;;;;;;;3732.;07/05/2024
AL;Belém;2700805;;;;;;;;;;;;3732.;07/05/2024
AL;Coité do Nóia;2702009;;;;;;;;;;;;3732.;07/05/2024
AL;Craíbas;2702355;;;;;;;;;;;;3732.;07/05/2024
AL;Feira Grande;2702603;;;;;;;;;;;;3732.;07/05/2024
AL;Japaratinga;2703601;;;;;;;;;;;;3732.;07/05/2024
AL;Lagoa da Canoa;2704104;;;;;;;;;;;;3732.;07/05/2024
AL;Maravilha;2704609;;;;;;;;;;;;3732.;07/05/2024
AL;Marechal Deodoro;2704708;;;;;;;;;;;;3732.;07/05/2024
AL;Maribondo;2704807;;;;;;;;;;;;3732.;07/05/2024
AL;Monteirópolis;2705408;;;;;;;;;;;;3732.;07/05/2024
AL;Pariconha;2706422;;;;;;;;;;;;3732.;07/05/2024
AL;Paripueira;2706448;;;;;;;;;;;;3732.;07/05/2024
AL;Pilar;2706901;;;;;;;;;;;;3732.;07/05/2024
AL;Porto de Pedras;2707404;;;;;;;;;;;;3732.;07/05/2024
AL;Rio Largo;2707701;;;;;;;;;;;;3732.;07/05/2024
AL;Santana do Mundaú;2708105;;;;;;;;;;;;3732.;07/05/2024
AL;São Miguel dos Milagres;2708709;;;;;;;;;;;;3732.;07/05/2024
AL;Satuba;2708907;;;;;;;;;;;;3732.;07/05/2024
AM;Autazes;1300300;;;;;;;;;;;;3732.;07/05/2024
AM;Beruri;1300631;;;;;;;;;;;;3732.;07/05/2024
AM;Boa Vista do Ramos;1300680;;;;;;;;;;;;3732.;07/05/2024
AM;Boca do Acre;1300706;;;;;;;;;;;;3732.;07/05/2024
AM;Canutama;1300904;;;;;;;;;;;;3732.;07/05/2024
AM;Carauari;1301001;;;;;;;;;;;;3732.;07/05/2024
AM;Fonte Boa;1301605;;;;;;;;;;;;3732.;07/05/2024
